match_id,tournament,year,draw,round,player1,player2,result,match_played,result_source,public_video_count,verified_official_full_video_count,candidate_full_video_count,coverage_status
australian-open-2023-women-f-aryna-sabalenka-elena-rybakina,Australian Open,2023,women,F,Aryna Sabalenka,Elena Rybakina,4-6 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-men-qf-alexander-zverev-carlos-alcaraz,Australian Open,2024,men,QF,Alexander Zverev,Carlos Alcaraz,6-1 6-3 6-7(2) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-men-qf-andrey-rublev-jannik-sinner,Australian Open,2024,men,QF,Andrey Rublev,Jannik Sinner,6-4 7-6(5) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-men-qf-daniil-medvedev-hubert-hurkacz,Australian Open,2024,men,QF,Daniil Medvedev,Hubert Hurkacz,7-6(4) 2-6 6-3 5-7 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-men-qf-novak-djokovic-taylor-fritz,Australian Open,2024,men,QF,Novak Djokovic,Taylor Fritz,7-6(3) 4-6 6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,1,verified_official_full_match
australian-open-2024-men-sf-alexander-zverev-daniil-medvedev,Australian Open,2024,men,SF,Alexander Zverev,Daniil Medvedev,5-7 3-6 7-6(4) 7-6(5) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-men-sf-jannik-sinner-novak-djokovic,Australian Open,2024,men,SF,Jannik Sinner,Novak Djokovic,6-1 6-2 6-7(6) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-men-f-daniil-medvedev-jannik-sinner,Australian Open,2024,men,F,Daniil Medvedev,Jannik Sinner,3-6 3-6 6-4 6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,2,0,verified_official_full_match
australian-open-2024-women-qf-anna-kalinskaya-qinwen-zheng,Australian Open,2024,women,QF,Anna Kalinskaya,Qinwen Zheng,6-7(4) 6-3 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-women-qf-aryna-sabalenka-barbora-krejcikova,Australian Open,2024,women,QF,Aryna Sabalenka,Barbora Krejcikova,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-women-qf-coco-gauff-marta-kostyuk,Australian Open,2024,women,QF,Coco Gauff,Marta Kostyuk,7-6(6) 6-7(3) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-women-qf-dayana-yastremska-linda-noskova,Australian Open,2024,women,QF,Dayana Yastremska,Linda Noskova,6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-women-sf-aryna-sabalenka-coco-gauff,Australian Open,2024,women,SF,Aryna Sabalenka,Coco Gauff,7-6(2) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2024-women-sf-dayana-yastremska-qinwen-zheng,Australian Open,2024,women,SF,Dayana Yastremska,Qinwen Zheng,6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,1,verified_official_full_match
australian-open-2024-women-f-aryna-sabalenka-qinwen-zheng,Australian Open,2024,women,F,Aryna Sabalenka,Qinwen Zheng,6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-men-qf-alex-de-minaur-jannik-sinner,Australian Open,2025,men,QF,Alex De Minaur,Jannik Sinner,6-3 6-2 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-men-qf-alexander-zverev-tommy-paul,Australian Open,2025,men,QF,Alexander Zverev,Tommy Paul,7-6(1) 7-6(0) 2-6 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-men-qf-ben-shelton-lorenzo-sonego,Australian Open,2025,men,QF,Ben Shelton,Lorenzo Sonego,6-4 7-5 4-6 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-men-qf-carlos-alcaraz-novak-djokovic,Australian Open,2025,men,QF,Carlos Alcaraz,Novak Djokovic,4-6 6-4 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-men-sf-alexander-zverev-novak-djokovic,Australian Open,2025,men,SF,Alexander Zverev,Novak Djokovic,7-6(5) 0-0 RET,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-men-sf-ben-shelton-jannik-sinner,Australian Open,2025,men,SF,Ben Shelton,Jannik Sinner,7-6(2) 6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-men-f-alexander-zverev-jannik-sinner,Australian Open,2025,men,F,Alexander Zverev,Jannik Sinner,6-3 7-6(4) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
australian-open-2025-women-qf-anastasia-pavlyuchenkova-aryna-sabalenka,Australian Open,2025,women,QF,Anastasia Pavlyuchenkova,Aryna Sabalenka,6-2 2-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,1,verified_official_full_match
australian-open-2025-women-qf-coco-gauff-paula-badosa,Australian Open,2025,women,QF,Coco Gauff,Paula Badosa,7-5 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-women-qf-elina-svitolina-madison-keys,Australian Open,2025,women,QF,Elina Svitolina,Madison Keys,3-6 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-women-qf-emma-navarro-iga-swiatek,Australian Open,2025,women,QF,Emma Navarro,Iga Swiatek,6-1 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-women-sf-aryna-sabalenka-paula-badosa,Australian Open,2025,women,SF,Aryna Sabalenka,Paula Badosa,6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2025-women-sf-iga-swiatek-madison-keys,Australian Open,2025,women,SF,Iga Swiatek,Madison Keys,5-7 6-1 7-6(8),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
australian-open-2025-women-f-aryna-sabalenka-madison-keys,Australian Open,2025,women,F,Aryna Sabalenka,Madison Keys,6-3 2-6 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-men-qf-alex-de-minaur-carlos-alcaraz,Australian Open,2026,men,QF,Alex De Minaur,Carlos Alcaraz,7-5 6-2 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-men-qf-alexander-zverev-learner-tien,Australian Open,2026,men,QF,Alexander Zverev,Learner Tien,6-3 6-7(5) 6-1 7-6(3),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),5,1,1,verified_official_full_match
australian-open-2026-men-qf-ben-shelton-jannik-sinner,Australian Open,2026,men,QF,Ben Shelton,Jannik Sinner,6-3 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-men-qf-lorenzo-musetti-novak-djokovic,Australian Open,2026,men,QF,Lorenzo Musetti,Novak Djokovic,4-6 3-6 3-1 RET,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-men-sf-alexander-zverev-carlos-alcaraz,Australian Open,2026,men,SF,Alexander Zverev,Carlos Alcaraz,6-4 7-6(5) 6-7(3) 6-7(4) 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-men-sf-jannik-sinner-novak-djokovic,Australian Open,2026,men,SF,Jannik Sinner,Novak Djokovic,3-6 6-3 4-6 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,1,verified_official_full_match
australian-open-2026-men-f-carlos-alcaraz-novak-djokovic,Australian Open,2026,men,F,Carlos Alcaraz,Novak Djokovic,2-6 6-2 6-3 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-women-qf-amanda-anisimova-jessica-pegula,Australian Open,2026,women,QF,Amanda Anisimova,Jessica Pegula,6-2 7-6(1),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-women-qf-aryna-sabalenka-iva-jovic,Australian Open,2026,women,QF,Aryna Sabalenka,Iva Jovic,6-3 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-women-qf-coco-gauff-elina-svitolina,Australian Open,2026,women,QF,Coco Gauff,Elina Svitolina,6-1 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-women-qf-elena-rybakina-iga-swiatek,Australian Open,2026,women,QF,Elena Rybakina,Iga Swiatek,7-5 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,0,verified_official_full_match
australian-open-2026-women-sf-aryna-sabalenka-elina-svitolina,Australian Open,2026,women,SF,Aryna Sabalenka,Elina Svitolina,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
australian-open-2026-women-sf-elena-rybakina-jessica-pegula,Australian Open,2026,women,SF,Elena Rybakina,Jessica Pegula,6-3 7-6(7),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),5,1,0,verified_official_full_match
australian-open-2026-women-f-aryna-sabalenka-elena-rybakina,Australian Open,2026,women,F,Aryna Sabalenka,Elena Rybakina,6-4 4-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2000-men-qf-arnaud-clement-lleyton-hewitt,US Open,2000,men,QF,Arnaud Clement,Lleyton Hewitt,6-2 6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2000-men-qf-marat-safin-nicolas-kiefer,US Open,2000,men,QF,Marat Safin,Nicolas Kiefer,7-5 4-6 7-6(5) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2000-men-qf-pete-sampras-richard-krajicek,US Open,2000,men,QF,Pete Sampras,Richard Krajicek,4-6 7-6(6) 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2000-men-qf-thomas-johansson-todd-martin,US Open,2000,men,QF,Thomas Johansson,Todd Martin,6-4 6-4 3-6 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2000-men-sf-lleyton-hewitt-pete-sampras,US Open,2000,men,SF,Lleyton Hewitt,Pete Sampras,7-6(7) 6-4 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2000-men-sf-marat-safin-todd-martin,US Open,2000,men,SF,Marat Safin,Todd Martin,6-3 7-6(4) 7-6(1),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2000-men-f-marat-safin-pete-sampras,US Open,2000,men,F,Marat Safin,Pete Sampras,6-4 6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2000-women-qf-anke-huber-elena-dementieva,US Open,2000,women,QF,Anke Huber,Elena Dementieva,6-1 3-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2000-women-qf-lindsay-davenport-serena-williams,US Open,2000,women,QF,Lindsay Davenport,Serena Williams,6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2000-women-qf-martina-hingis-monica-seles,US Open,2000,women,QF,Martina Hingis,Monica Seles,6-0 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2000-women-qf-nathalie-tauziat-venus-williams,US Open,2000,women,QF,Nathalie Tauziat,Venus Williams,6-4 1-6 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2000-women-sf-elena-dementieva-lindsay-davenport,US Open,2000,women,SF,Elena Dementieva,Lindsay Davenport,6-2 7-6,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2000-women-sf-martina-hingis-venus-williams,US Open,2000,women,SF,Martina Hingis,Venus Williams,4-6 6-3 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2000-women-f-lindsay-davenport-venus-williams,US Open,2000,women,F,Lindsay Davenport,Venus Williams,6-4 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,0,verified_official_full_match
us-open-2001-men-qf-andre-agassi-pete-sampras,US Open,2001,men,QF,Andre Agassi,Pete Sampras,6-7(7) 7-6(2) 7-6(2) 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2001-men-qf-andy-roddick-lleyton-hewitt,US Open,2001,men,QF,Andy Roddick,Lleyton Hewitt,6-7(5) 6-3 6-4 3-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,2,0,verified_official_full_match
us-open-2001-men-qf-gustavo-kuerten-yevgeny-kafelnikov,US Open,2001,men,QF,Gustavo Kuerten,Yevgeny Kafelnikov,6-4 6-0 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2001-men-qf-marat-safin-mariano-zabaleta,US Open,2001,men,QF,Marat Safin,Mariano Zabaleta,6-4 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2001-men-sf-lleyton-hewitt-yevgeny-kafelnikov,US Open,2001,men,SF,Lleyton Hewitt,Yevgeny Kafelnikov,6-1 6-2 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2001-men-sf-marat-safin-pete-sampras,US Open,2001,men,SF,Marat Safin,Pete Sampras,6-3 7-6(5) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2001-men-f-lleyton-hewitt-pete-sampras,US Open,2001,men,F,Lleyton Hewitt,Pete Sampras,7-6(4) 6-1 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2001-women-qf-amelie-mauresmo-jennifer-capriati,US Open,2001,women,QF,Amelie Mauresmo,Jennifer Capriati,6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2001-women-qf-daja-bedanova-martina-hingis,US Open,2001,women,QF,Daja Bedanova,Martina Hingis,6-2 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2001-women-qf-kim-clijsters-venus-williams,US Open,2001,women,QF,Kim Clijsters,Venus Williams,6-3 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2001-women-qf-lindsay-davenport-serena-williams,US Open,2001,women,QF,Lindsay Davenport,Serena Williams,6-3 6-7(7) 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2001-women-sf-jennifer-capriati-venus-williams,US Open,2001,women,SF,Jennifer Capriati,Venus Williams,6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),5,2,0,verified_official_full_match
us-open-2001-women-sf-martina-hingis-serena-williams,US Open,2001,women,SF,Martina Hingis,Serena Williams,6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2001-women-f-serena-williams-venus-williams,US Open,2001,women,F,Serena Williams,Venus Williams,6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,0,verified_official_full_match
us-open-2002-men-qf-andre-agassi-max-mirnyi,US Open,2002,men,QF,Andre Agassi,Max Mirnyi,6-7(5) 6-3 7-5 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2002-men-qf-andy-roddick-pete-sampras,US Open,2002,men,QF,Andy Roddick,Pete Sampras,6-3 6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2002-men-qf-fernando-gonzalez-sjeng-schalken,US Open,2002,men,QF,Fernando Gonzalez,Sjeng Schalken,6-7(5) 6-3 6-3 6-7(5) 7-6(2),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2002-men-qf-lleyton-hewitt-younes-el-aynaoui,US Open,2002,men,QF,Lleyton Hewitt,Younes El Aynaoui,6-1 7-6(6) 4-6 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2002-men-sf-andre-agassi-lleyton-hewitt,US Open,2002,men,SF,Andre Agassi,Lleyton Hewitt,6-4 7-6(5) 6-7(1) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2002-men-sf-pete-sampras-sjeng-schalken,US Open,2002,men,SF,Pete Sampras,Sjeng Schalken,7-6(6) 7-6(4) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2002-men-f-andre-agassi-pete-sampras,US Open,2002,men,F,Andre Agassi,Pete Sampras,6-3 6-4 5-7 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2002-women-qf-amelie-mauresmo-jennifer-capriati,US Open,2002,women,QF,Amelie Mauresmo,Jennifer Capriati,4-6 7-6(5) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2002-women-qf-daniela-hantuchova-serena-williams,US Open,2002,women,QF,Daniela Hantuchova,Serena Williams,6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2002-women-qf-elena-bovina-lindsay-davenport,US Open,2002,women,QF,Elena Bovina,Lindsay Davenport,3-6 6-0 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2002-women-qf-monica-seles-venus-williams,US Open,2002,women,QF,Monica Seles,Venus Williams,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2002-women-sf-amelie-mauresmo-venus-williams,US Open,2002,women,SF,Amelie Mauresmo,Venus Williams,6-3 5-7 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2002-women-sf-lindsay-davenport-serena-williams,US Open,2002,women,SF,Lindsay Davenport,Serena Williams,6-3 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2002-women-f-serena-williams-venus-williams,US Open,2002,women,F,Serena Williams,Venus Williams,6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2003-men-qf-andre-agassi-guillermo-coria,US Open,2003,men,QF,Andre Agassi,Guillermo Coria,6-4 6-3 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2003-men-qf-andy-roddick-sjeng-schalken,US Open,2003,men,QF,Andy Roddick,Sjeng Schalken,6-4 6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2003-men-qf-david-nalbandian-younes-el-aynaoui,US Open,2003,men,QF,David Nalbandian,Younes El Aynaoui,7-6(2) 6-2 3-6 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2003-men-qf-juan-carlos-ferrero-lleyton-hewitt,US Open,2003,men,QF,Juan Carlos Ferrero,Lleyton Hewitt,4-6 6-3 7-6(5) 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2003-men-sf-andre-agassi-juan-carlos-ferrero,US Open,2003,men,SF,Andre Agassi,Juan Carlos Ferrero,6-4 6-3 3-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2003-men-sf-andy-roddick-david-nalbandian,US Open,2003,men,SF,Andy Roddick,David Nalbandian,6-7(4) 3-6 7-6(7) 6-1 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2003-men-f-andy-roddick-juan-carlos-ferrero,US Open,2003,men,F,Andy Roddick,Juan Carlos Ferrero,6-3 7-6(2) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2003-women-qf-amelie-mauresmo-kim-clijsters,US Open,2003,women,QF,Amelie Mauresmo,Kim Clijsters,6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2003-women-qf-anastasia-myskina-justine-henin,US Open,2003,women,QF,Anastasia Myskina,Justine Henin,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2003-women-qf-francesca-schiavone-jennifer-capriati,US Open,2003,women,QF,Francesca Schiavone,Jennifer Capriati,6-1 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2003-women-qf-lindsay-davenport-paola-suarez,US Open,2003,women,QF,Lindsay Davenport,Paola Suarez,6-4 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2003-women-sf-jennifer-capriati-justine-henin,US Open,2003,women,SF,Jennifer Capriati,Justine Henin,4-6 7-5 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2003-women-sf-kim-clijsters-lindsay-davenport,US Open,2003,women,SF,Kim Clijsters,Lindsay Davenport,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2003-women-f-justine-henin-kim-clijsters,US Open,2003,women,F,Justine Henin,Kim Clijsters,7-5 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2004-men-qf-andre-agassi-roger-federer,US Open,2004,men,QF,Andre Agassi,Roger Federer,6-3 2-6 7-5 3-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2004-men-qf-andy-roddick-joachim-johansson,US Open,2004,men,QF,Andy Roddick,Joachim Johansson,6-4 6-4 3-6 2-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2004-men-qf-dominik-hrbaty-tim-henman,US Open,2004,men,QF,Dominik Hrbaty,Tim Henman,6-1 7-5 5-7 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2004-men-qf-lleyton-hewitt-tommy-haas,US Open,2004,men,QF,Lleyton Hewitt,Tommy Haas,6-2 6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2004-men-sf-joachim-johansson-lleyton-hewitt,US Open,2004,men,SF,Joachim Johansson,Lleyton Hewitt,6-4 7-5 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2004-men-sf-roger-federer-tim-henman,US Open,2004,men,SF,Roger Federer,Tim Henman,6-3 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2004-men-f-lleyton-hewitt-roger-federer,US Open,2004,men,F,Lleyton Hewitt,Roger Federer,6-0 7-6(3) 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2004-women-qf-amelie-mauresmo-elena-dementieva,US Open,2004,women,QF,Amelie Mauresmo,Elena Dementieva,4-6 6-4 7-6(1),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2004-women-qf-jennifer-capriati-serena-williams,US Open,2004,women,QF,Jennifer Capriati,Serena Williams,2-6 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,1,verified_official_full_match
us-open-2004-women-qf-lindsay-davenport-shinobu-asagoe,US Open,2004,women,QF,Lindsay Davenport,Shinobu Asagoe,6-1 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2004-women-qf-nadia-petrova-svetlana-kuznetsova,US Open,2004,women,QF,Nadia Petrova,Svetlana Kuznetsova,7-6(4) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2004-women-sf-elena-dementieva-jennifer-capriati,US Open,2004,women,SF,Elena Dementieva,Jennifer Capriati,6-0 2-6 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2004-women-sf-lindsay-davenport-svetlana-kuznetsova,US Open,2004,women,SF,Lindsay Davenport,Svetlana Kuznetsova,1-6 6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2004-women-f-elena-dementieva-svetlana-kuznetsova,US Open,2004,women,F,Elena Dementieva,Svetlana Kuznetsova,6-3 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2005-men-qf-andre-agassi-james-blake,US Open,2005,men,QF,Andre Agassi,James Blake,3-6 3-6 6-3 6-3 7-6(6),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),5,1,0,verified_official_full_match
us-open-2005-men-qf-david-nalbandian-roger-federer,US Open,2005,men,QF,David Nalbandian,Roger Federer,6-2 6-4 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2005-men-qf-guillermo-coria-robby-ginepri,US Open,2005,men,QF,Guillermo Coria,Robby Ginepri,4-6 6-1 7-5 3-6 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
